id,name,schools_count
relation/10098528,Kaliapani,32
relation/10098771,Hemgir,173
relation/10098772,Lephripara,135
relation/10098773,Kinjirkela,106
relation/10098774,Talasara,126
relation/10099085,Rajagangapur,153
relation/10099086,Raiboga,58
relation/10099087,Kutra,82
relation/10099088,Baragaon,146
relation/10099089,Dharuadihi,69
relation/10099090,Sundargarh,126
relation/10099091,Sundargarh Town,32
relation/10099092,Bhasma,80
relation/10100604,Koida,66
relation/10100605,Kamarposh Balang,78
relation/10100606,Chandiposh,47
relation/10100607,Biramitrapur,89
relation/10100608,Hatibari,71
relation/10100609,Bisra,149
relation/10100610,Bondamunda,12
relation/10100611,Lathikata,36
relation/10100612,Tangarapali,3
relation/10100613,Raghunathapali,15
relation/10100614,Raurkela (M),4
relation/10100615,Rourkela,1
relation/10100616,Brahmani Tarang,92
relation/10100694,Mahulapada,32
relation/10100695,Lahunipara,123
relation/10100696,Banei,97
relation/10100697,Tikaetpali,53
relation/10100698,Gurundia,98
relation/10102953,Reamal,160
relation/10102954,Kundheigola,117
relation/10102955,Barkot,132
relation/10102956,Debagarh,184
relation/10103478,Bantala,81
relation/10103479,Purunakot,65
relation/10103480,Thakurgarh,107
relation/10103481,Athmallik,86
relation/10103482,Kiakata,31
relation/10103483,Kishorenagar,98
relation/10103484,Handapa,84
relation/10103485,Jarapada,70
relation/10103486,Chhendipada,125
relation/10103487,Industrial,41
relation/10103488,Banarpal,84
relation/10103489,NALCO,20
relation/10103490,Anugul,112
relation/10103491,Colliery,60
relation/10103492,Bikrampur,18
relation/10103493,Talcher Sadar,61
relation/10103494,Samal Barrage,49
relation/10103495,N.T.P.C.,16
relation/10103496,Kaniha,77
relation/10103497,Rengali Damsite,43
relation/10103498,Khamar,118
relation/10103499,Palalahada,114
relation/10103705,Dhenkanal Sadar,298
relation/10103706,Rasol,94
relation/10103707,Hindol,68
relation/10103708,Motunga,77
relation/10103709,Balimi,63
relation/10103710,Bhusan Steel Limited,31
relation/10103711,Tumusingha,76
relation/10103712,Gandia,140
relation/10103713,Nihalprasad,68
relation/10103714,Bhuban,125
relation/10103715,Kamakshyanagar,164
relation/10103716,Parajang,216
relation/10103717,Kankadahad,101
relation/10104745,Laikera,179
relation/10104746,Kolabira,39
relation/10104747,Jharsuguda,107
relation/10104748,Badmal,27
relation/10104749,Orient,47
relation/10104750,Brajarajnagar,41
relation/10104751,Belpahar,23
relation/10104752,Banaharapali,61
relation/10104753,Lakhanpur,57
relation/10104754,Rengali,98
relation/10104933,Kisinda,39
relation/10104934,Naktideul,62
relation/10104935,Rairakhol,104
relation/10104936,Charamal,76
relation/10104937,Jujomura,104
relation/10104938,Dhama,72
relation/10104939,Burla,70
relation/10104940,Hirakud,29
relation/10104941,Sadar,64
relation/10104942,Dhanupali,8
relation/10104943,Sambalpur,88
relation/10104944,Ainthapali,9
relation/10104945,Sasan,91
relation/10104946,Rengali,30
relation/10104947,Katarbaga,72
relation/10104948,Jamankira,119
relation/10104949,Kochinda,131
relation/10104950,Mahulpalli,134
relation/10104951,Govindpur,84
relation/10104984,Thelkoloi,34
relation/10105553,Bhatli,106
relation/10105554,Bargarh,101
relation/10105555,Bargarh Sadar,89
relation/10105556,Sohela,119
relation/10105557,Paikamal,117
relation/10105558,Gaisilet,95
relation/10105559,Burden P.S.,52
relation/10105561,Jharbandha,136
relation/10105562,Padmapur,91
relation/10105563,Melchhamunda,87
relation/10105564,Bijepur,131
relation/10105565,Barapali,142
relation/10105566,Bheden,161
relation/10105567,Attabira,168
relation/10105568,Ambabhona,116
relation/10105754,Athagad,93
relation/10105755,Banki,164
relation/10105756,Tigiria,67
relation/10105757,Baidyeswar,61
relation/10105758,Badamba,154
relation/10105759,Kanpur,68
relation/10105760,Narasinghpur,109
relation/10105847,Choudwar,115
relation/10105848,Gurudijhatia,50
relation/10105849,Khuntuni,46
relation/10105893,Tangi,108
relation/10105894,Jagatpur,62
relation/10105895,Cuttack Sadar,145
relation/10105896,Cuttack (M.Corp.) P.S,214
relation/10105897,C.R.R.I.,2
relation/10106023,Niali,184
relation/10106024,Gobindpur,90
relation/10106025,Olatapur,28
relation/10106026,Kandarpur,37
relation/10106027,Kishannagar,119
relation/10106028,Nemalo,94
relation/10106029,Nischintakoili,67
relation/10106030,Mahanga,250
relation/10106031,Salepur,178
relation/10106198,Mahakalapada,199
relation/10106199,Marsaghai,121
relation/10106200,Patkura,257
relation/10106201,Kendrapara Sadar,249
relation/10106202,Kendrapara,29
relation/10106203,Derabish,94
relation/10106204,Nikirai,83
relation/10106205,Pattamundai,226
relation/10106206,Aali,221
relation/10106207,Rajkanika,205
relation/10106209,Rajnagar,227
relation/10106210,Jamboo Marine,30
relation/10106300,Abhyachandpur,25
relation/10106301,Paradip,9
relation/10106302,Paradeep Lock,34
relation/10106303,Kujang,122
relation/10106304,Tirtol,282
relation/10106305,Ersama,160
relation/10106306,Balikuda,212
relation/10106307,Naugaon,105
relation/10106308,Jagatsinghapur,323
relation/10106309,Biridi,104
relation/10108005,Banapur,105
relation/10108006,Balugaon,94
relation/10108007,Tangi,118
relation/10108008,Nirakarpur,45
relation/10108009,Jankia,86
relation/10108010,Bolagad,99
relation/10108011,Begunia,123
relation/10108012,Khordha Sadar,53
relation/10108013,Khordha,122
relation/10108014,Jatani,78
relation/10108015,Tamando,13
relation/10108016,LINGARAJ,1
relation/10108017,Airfield (Kapila Prasad),16
relation/10108018,Khandagiri,15
relation/10108019,Uttara P.S,13
relation/10108020,Balianta,103
relation/10108021,Balipatna,155
relation/10108022,Saheednagar,4
relation/10108023,Bhubaneswar (M.Corp.),163
relation/10108025,Mancheswar,11
relation/10108026,Nandankanan,22
relation/10108027,Chandaka,50
relation/10108129,Barang,43
relation/10108740,Konark,65
relation/10108741,Ramachandi,20
relation/10108742,Astaranga,105
relation/10108743,Kakatpur,117
relation/10108744,Gop,188
relation/10108745,Nimapada,293
relation/10108746,Pipili,199
relation/10108747,Delanga,149
relation/10108748,Puri (M),63
relation/10108749,Sadar,127
relation/10108750,Chandanpur,108
relation/10108751,Satyabadi,269
relation/10108752,Gadisagada,90
relation/10108753,Brahmagiri,170
relation/10108755,Krushna Prasad,105
relation/10109370,Banigochha,47
relation/10109371,Gania,66
relation/10109372,Dasapalla,93
relation/10109373,Nuagaon,65
relation/10109374,Fategarh,142
relation/10109375,Khandapada,116
relation/10109376,Itamati,66
relation/10109377,Nayagarh,61
relation/10109378,Nayagarh Sadar,69
relation/10109379,Odagaon,137
relation/10109383,Sarankul,113
relation/10109384,Ranapur,188
relation/10109935,Harbhanga,80
relation/10109936,Puruna Katak,80
relation/10109937,Baunsuni,74
relation/10109938,Baudh Sadar,238
relation/10109939,Manamunda,194
relation/10109940,Kantamal,159
relation/10110118,Sonapur,76
relation/10110119,Tarbha,199
relation/10110120,Dunguripali,164
relation/10110121,Rampur,46
relation/10110122,Binika,126
relation/10110123,Ulunda,87
relation/10110124,Biramaharajpur,183
relation/10110125,Subalaya,80
relation/10110302,Patnagarh,247
relation/10110303,Khaprakhol,143
relation/10110304,Belpara,147
relation/10110305,Turekela,92
relation/10110306,Kantabanji,86
relation/10110307,Bangomunda,111
relation/10110308,Sindhekela,132
relation/10110309,Titlagarh,195
relation/10110310,Saintala,236
relation/10110311,Tushura,295
relation/10110312,Balangir,398
relation/10110313,Loisinga,212
relation/10111292,Jonk,108
relation/10111293,Nuapada,160
relation/10111294,Komna,220
relation/10111295,Khariar,197
relation/10111296,Boden,133
relation/10111297,Sinapali,179
relation/10113992,Madanpur Rampur,259
relation/10113993,Narala,201
relation/10113994,Kesinga,216
relation/10113995,Kegaon,142
relation/10113996,Sadar,270
relation/10113997,Biswanathpur,54
relation/10113998,Lanjigarh,89
relation/10113999,Junagarh,216
relation/10114000,Golamunda,130
relation/10114001,Dharamgarh,119
relation/10114002,Kokasara,230
relation/10114003,Jayapatna,288
relation/10114004,Thuamul Rampur,183
relation/10114723,Gochhapada,99
relation/10114724,Phiringia,133
relation/10114725,Tikabali,127
relation/10114726,Sarangagarh,84
relation/10114727,Nuagaon,51
relation/10114728,Baliguda,225
relation/10114729,Belaghar,71
relation/10114730,Tumudibandha,72
relation/10114731,Brahmanigaon,100
relation/10114732,Kotagarh,142
relation/10114733,Daringbadi,140
relation/10114734,Raikia,120
relation/10114735,G.Udayagiri,128
relation/10114736,Chakapada,68
relation/10114737,Khajuripada,114
relation/10114738,Phulabani Town,25
relation/10114739,Phulabani,126
relation/10115621,Brahmapur (M.Corp.),85
relation/10115622,Chamakhandi,56
relation/10115623,Brahmapur Sadar,115
relation/10115624,Gopalpur,54
relation/10115625,Hinjili,132
relation/10115626,Purusottampur,139
relation/10115627,Ganjam,39
relation/10115628,Chhatrapur,79
relation/10115629,Rambha,123
relation/10115630,Khalikote,167
relation/10115631,Kodala,139
relation/10115632,Kabisuryanagar,179
relation/10115633,Asika,134
relation/10115634,Polasara,122
relation/10115635,Buguda,148
relation/10115636,Bellaguntha,228
relation/10115637,Golanthara,161
relation/10115638,Ramagiri (Pt),31
relation/10115639,Jarada,165
relation/10115640,Nuagaon,183
relation/10115641,Digapahandi,173
relation/10115642,Seragad,72
relation/10115643,Patapur,143
relation/10115644,Dharakote,79
relation/10115645,Badagada,198
relation/10115646,Surada,114
relation/10115647,Bhanjanagar,131
relation/10115648,Jagannath Prasad,92
relation/10115649,Tarasingi,143
relation/10116364,Khatiguda,52
relation/10116365,Tentulikhunti,116
relation/10116366,Nabarangapur P.S,133
relation/10116367,Paparahandi,158
relation/10116368,Kodinga,136
relation/10116369,Kosagumuda,127
relation/10116370,Dabugan,245
relation/10116371,Jharigan,119
relation/10116372,Chandahandi,119
relation/10116373,Umarkote,264
relation/10116374,Raighar,208
relation/10116375,Kundei,73
relation/10116755,Doraguda,26
relation/10116756,Andirakanch,25
relation/10116758,Kashipur,130
relation/10116759,Tikiri,51
relation/10116760,Seskhal,108
relation/10116761,Rayagada,309
relation/10116762,Gunupur,235
relation/10116763,Puttasing,80
relation/10116764,Padmapur,89
relation/10116765,Gudari,179
relation/10116766,Chandrapur,64
relation/10116767,Bishamakatak,219
relation/10116768,Kalyanasingpur,170
relation/10116769,Muniguda,94
relation/10116770,Ambadala,136
relation/10117114,Kashinagar,95
relation/10117115,Serango,187
relation/10117116,Paralakhemundi,84
relation/10117117,Gurandi,92
relation/10117118,Garabandha,93
relation/10117119,Rayagada,127
relation/10117120,Ramagiri,97
relation/10117121,R.Udayagiri,222
relation/10117122,Mohana,164
relation/10117123,Adava,127
relation/10117466,Pottangi,197
relation/10117467,Kotiya,20
relation/10117468,Similiguda,48
relation/10117469,Narayanpatana,117
relation/10117470,Bandhugaon,129
relation/10117471,Kakiriguma,49
relation/10117472,Lakshmipur,78
relation/10117473,Dasamantapur,124
relation/10117474,Bhairabsingipur,100
relation/10117475,Boriguma,147
relation/10117476,Damonjodi,29
relation/10117477,Sunabeda,45
relation/10117478,Koraput,161
relation/10117479,Koraput Town,70
relation/10117480,Nandapur,150
relation/10117481,Padua,113
relation/10117482,Machh kund,92
relation/10117483,Boipariguda,211
relation/10117484,Jeypore,182
relation/10117485,Kundura,97
relation/10117486,Kotpad,181
relation/10117689,Jodamba,17
relation/10117690,Paparmetla,9
relation/10117691,Chitrakonda,36
relation/10117692,Orkel,65
relation/10117693,Mudulipada,88
relation/10117694,Mathili,120
relation/10117695,Malkangiri,208
relation/10117696,Podia,63
relation/10117697,Kalimela,181
relation/10117698,M.V. 79,88
relation/10117699,Motu,65
relation/10118202,Arjyapalli Marine,2
relation/10118219,Sainkul,105
way/22062135,Abdul Kalam Island,1
